AY,SEM,Course Code,course Name,Program,Year
2021-22,1,IT9031,INDUSTRY INTERNSHIP,Master of Computer Application-(MCA),TY
2021-22,2,IT9031,INDUSTRY INTERNSHIP,Master of Computer Application-(MCA),TY
2021-22,1,ES1041,DESIGN THINKING 1,DESH-DESH,FY
2022-23,1,ES1041,DESIGN THINKING 1,DESH-DESH,FY
2021-22,2,HS25321,YOGA,BTech-Instrumentation and Control Engineering,SY
2021-22,2,ME40106,VIBRATION ANALYSIS,BTech-Mechanical Engineering,BTech
2021-22,1,CS24301,VB.NET,BTech-Information Technology,BTech
2021-22,1,CH40102,TRANSPORT PHENOMENA,BTech-Chemical Engineering,BTech
2021-22,1,ME30314,THEORY OF MACHINES,BTech-Information Technology,BTech
2021-22,1,CS33314,STRUTS FRAMEWORK,BTech-Information Technology,BTech
2021-22,1,CH26101,STRENGTH OF MATERIALS,BTech-Chemical Engineering,BTech
2021-22,2,IP328THL,STATISTICAL METHODS & RESEARCH METHODOLOGY,BTech-Industrial Engineering,BTech
2021-22,1,CS40104,SOFTWARE TESTING AND QUALITY ASSURANCE,BTech-Information Technology,BTech
2021-22,2,CS60110,SOFTWARE PROJECT MANAGEMENT,Master of Computer Application-(MCA),SY
2021-22,1,CS30302,SOFTWARE ENGINEERING,BTech-Information Technology,BTech
2021-22,1,CS42107,SOFTWARE DESIGN  AND  ARCHITECTURE,BTech-Information Technology,BTech
2021-22,1,CS37301,SEMINAR,BTech-Information Technology,BTech
2021-22,1,EC20301,SEMICONDUCTOR DEVICES AND CIRCUITS,BTech-Electronics Engineering,TY
2022-23,2,HS352TH,QUANTITATIVE APTITUDE-2,BTech-Computer Engineering,TY
2021-22,2,CS213SD,PYTHON,BTech-Computer Engineering,SY
2021-22,1,CS213SD,PYTHON,BTech-Computer Engineering,BTech
2022-23,Summer,EC24308,Pspice based circuit simulation,BTech-Electronics and Telecommunication Engg,SY
2021-22,1,CS47308,PROJECT STAGE III,BTech-Information Technology,BTech
2021-22,1,CH30102,PROCESS EQUIPMENT DESIGN,BTech-Chemical Engineering,BTech
2021-22,2,CS61101,OPERATION RESEARCH,Master of Computer Application-(MCA),SY
2021-22,1,CS30301,OPERATING SYSTEMS & COMPUTER NETWORKS,BTech-Information Technology,BTech
2021-22,2,CS60102,OBJECT ORIENTED DESIGN AND PROGRAMMING,Master of Computer Application-(MCA),SY
2021-22,1,CS40108,NETWORK SECURITY,BTech-Information Technology,BTech
2021-22,1,CS40308,NETWORK SECURITY,BTech-Information Technology,BTech
2021-22,1,CH42111,NANOTECHNOLOGY,BTech-Chemical Engineering,BTech
2021-22,1,CS42305,MOBILE COMPUTING,BTech-Information Technology,BTech
2021-22,2,ME27402,MINI PROJECT,BTech-Mechanical Engineering,SY
2021-22,1,ME27401,MINI PROJECT,BTech-Information Technology,BTech
2021-22,1,CS37401,MINI PROJECT,BTech-Information Technology,BTech
2021-22,2,EC27402,MINI PROJECT,BTech-Electronics and Telecommunication Engg,SY
2022-23,1,ME37404,MINI PROJECT,BTech-Mechanical Engineering,TY
2021-22,1,ME37405,MINI PROJECT,BTech-Information Technology,BTech
2021-22,2,CS211PRJ,MINI PROJECT,BTech-Computer Engineering,SY
2021-22,1,CS211PRJ,MINI PROJECT,BTech-Computer Engineering,BTech
2021-22,1,CS21302,MICROPROCESSOR AND INTERFACING,BTech-Information Technology,BTech
2023-24,1,ME302THP,MECHANICAL DESIGN,BTech-Mechanical Engineering,TY
2023-24,2,ME302THP,MECHANICAL DESIGN,BTech-Mechanical Engineering,TY
2022-23,1,ME306LAB,MEASUREMENT & QUALITY CONTROL,BTech-Mechanical Engineering,TY
2021-22,1,IP277TH,MATHEMATICS FOR ENGINEERING APPLICATIONS,BTech-Production Engineering,BTech
2021-22,1,ME20110,MANUFACTURING TECHNIQUES,BTech-Mechanical Engineering,BTech
2021-22,1,IP275THP,MACHINE TOOLS AND PROCESSES,BTech-Production Engineering,BTech
2021-22,1,IP255LTH,MACHINE DRAWING AND GDT,BTech-Production Engineering,BTech
2021-22,1,ME20112,MACHINE DRAWING,BTech-Mechanical Engineering,BTech
2021-22,2,ME20312,MACHINE DRAWING,BTech-Mechanical Engineering,SY
2021-22,2,IC203SD,LAB VIEW PROGRAMMING,BTech-Instrumentation and Control Engineering,SY
2022-23,1,IC203SD,LAB VIEW PROGRAMMING,BTech-Instrumentation and Control Engineering,SY
2021-22,2,CS60106,JAVA PROGRAMMING,Master of Computer Application-(MCA),SY
2021-22,1,EC24313,INTRODUCTION TO LINUX,BTech-Electronics Engineering,TY
2021-22,1,CH40103,INSTRUMENTATION AND PROCESS CONTROL,BTech-Chemical Engineering,BTech
2021-22,2,ME42117,INDUSTRIAL FLUID POWER,BTech-Mechanical Engineering,BTech
2021-22,1,CS40101,HUMAN COMPUTER INTERACTION,BTech-Information Technology,BTech
2021-22,1,CH42109,GREEN CHEMISTRY,BTech-Chemical Engineering,BTech
2021-22,2,ME24304,GEOMETRIC MODELLING,BTech-Mechanical Engineering,SY
2021-22,1,ME30306,FLUID MACHINERY AND FLUID POWER ENGINEERING,BTech-Information Technology,BTech
2022-23,2,EC21301,ELECTRICAL MACHINES,BTech-Electronics and Telecommunication Engg,SY
2022-23,2,ME60314,DISSERTATION STAGE - II,MTech-Mechanical Engineering(Design),FY
2021-22,2,IC206THP,DIGITAL SYSTEMS,BTech-Instrumentation and Control Engineering,SY
2022-23,1,IC206THP,DIGITAL SYSTEMS,BTech-Instrumentation and Control Engineering,SY
2022-23,2,IC206THP,DIGITAL SYSTEMS,BTech-Instrumentation and Control Engineering,SY
2021-22,1,CS21306,DIGITAL ELECTRONICS,BTech-Information Technology,BTech
2022-23,1,EC20303,DIGITAL ELECTRONICS,BTech-Electronics and Telecommunication Engg,SY
2021-22,2,ME40101,DESIGN OF MECHANICAL SYSTEMS,BTech-Mechanical Engineering,BTech
2021-22,1,ME30312,DESIGN OF MACHINE ELEMENTS,BTech-Information Technology,BTech
2022-23,2,ME307THP,DESIGN OF MACHINE ELEMENTS,BTech-Mechanical Engineering,TY
2021-22,2,CS60105,DESIGN AND ANALYSIS OF ALGORITHMS,Master of Computer Application-(MCA),SY
2021-22,2,CS60101,DATABASE MANAGEMENT SYSTEMS,Master of Computer Application-(MCA),SY
2021-22,2,CS60120,DATA WAREHOUSING AND DATA MINING,Master of Computer Application-(MCA),SY
2024-25,1,CS2065,DATA STRUCTURES,BTech-Computer Engineering,SY
2022-23,2,EC20304,DATA STRUCTURE AND ALGORITHMS,BTech-Electronics and Telecommunication Engg,SY
2021-22,1,CS20107,DATA COMMUNICATION,BTech-Information Technology,BTech
2021-22,1,CS41105,DATA ACQUISITION SYSTEMS,BTech-Information Technology,BTech
2021-22,1,CS320PD,CYBER SECURITY AND FORENSIC TOOLS,BTech-Computer Engineering,BTech
2021-22,1,HS16106,COST AND ACCOUNTING,BTech-Information Technology,BTech
2021-22,2,CS61102,COMPUTER ORIENTED NUMERICAL METHODS,Master of Computer Application-(MCA),SY
2021-22,1,ME30108,COMPUTATIONAL METHODS IN MECHANICAL ENGINEERING,BTech-Information Technology,BTech
2023-24,2,ME309THP,COMPUTATIONAL METHODS IN MECHANICAL ENGINEERING,BTech-Mechanical Engineering,TY
2024-25,1,ME309THP,COMPUTATIONAL METHODS IN MECHANICAL ENGINEERING,BTech-Mechanical Engineering,TY
2021-22,1,ME20401,COMPREHENSIVE VIVA VOCE,BTech-Mechanical Engineering,BTech
2021-22,2,ME20402,COMPREHENSIVE VIVA VOCE,BTech-Mechanical Engineering,SY
2021-22,Summer,ME20402,COMPREHENSIVE VIVA VOCE,BTech-Mechanical Engineering,SY
2021-22,1,CH30101,CHEMICAL ENGINEERING MATHEMATICS,BTech-Chemical Engineering,BTech
2021-22,2,ME40103,CAD/CAM/CAE,BTech-Mechanical Engineering,BTech
2021-22,1,HS25323,BUSINESS COMMUNICATION THROUGH EFFECTIVE PRESENTATION,BTech-Information Technology,BTech
2022-23,Summer,EC24301,APPLIED ELECTROMECHANICS FOR ROBOTICS,BTech-Electronics and Telecommunication Engg,SY
2021-22,1,CH42102,ANALYTICAL CHEMISTRY,BTech-Chemical Engineering,BTech
2021-22,1,IP279THP,ANALYSIS OF MACHINE ELEMENTS,BTech-Production Engineering,BTech
2021-22,1,HS25324,AEROBICS,BTech-Information Technology,BTech
2021-22,2,IP326TLP,ADVANCED PROJECT MANAGEMENT,BTech-Industrial Engineering,BTech
2021-22,2,PR2242,MATERIAL SCIENCE AND METALLURGY,BTech-Production Engineering,SY
2021-22,1,PR2242,MATERIAL SCIENCE AND METALLURGY,BTech-Production Engineering,SY
2021-22,2,PR2243,MACHINE TOOLS & PROCESSES,BTech-Production Engineering,SY
2021-22,1,PR2243,MACHINE TOOLS & PROCESSES,BTech-Production Engineering,SY
2021-22,1,CH42103B,BIOENGINEERING,BTech-Chemical Engineering,BTech
2021-22,1,CS10302,COMPUTER PROGRAMMING,BTech-Information Technology,BTech
2021-22,1,CS47303PSII,PROJECT STAGE  II,BTech-Information Technology,BTech
2021-22,2,CS60111CGM,COMPUTER GRAPHICS AND MULTIMEDIA,Master of Computer Application-(MCA),SY
2022-23,1,ME47304P,PROJECT STAGE III,BTech-Mechanical Engineering,BTech
2021-22,1,CS5273,HIGH PERFORMANCE NETWORKS,MTech-Computer Science and Engineering,FY
2021-22,2,ET2238,SOFTWARE DEVELOPMENT PROJECT ,BTech-Electronics and Telecommunication Engg,SY
2021-22,Summer,ET2238,SOFTWARE DEVELOPMENT PROJECT ,BTech-Electronics and Telecommunication Engg,SY
2023-24,1,ET2238,SOFTWARE DEVELOPMENT PROJECT ,BTech-Electronics and Telecommunication Engg,SY
2021-22,2,ET3276,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING PROJECT,BTech-Electronics and Telecommunication Engg,TY
2021-22,Summer,ET3276,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING PROJECT,BTech-Electronics and Telecommunication Engg,TY
2022-23,2,ET3276,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING PROJECT,BTech-Electronics and Telecommunication Engg,TY
2023-24,2,ET3276,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING PROJECT,BTech-Electronics and Telecommunication Engg,TY
2024-25,1,ET3276,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING PROJECT,BTech-Electronics and Telecommunication Engg,TY
2021-22,2,ET3277,INTERNET OF THINGS PROJECT,BTech-Electronics and Telecommunication Engg,TY
2021-22,Summer,ET3277,INTERNET OF THINGS PROJECT,BTech-Electronics and Telecommunication Engg,TY
2022-23,2,ET3277,INTERNET OF THINGS PROJECT,BTech-Electronics and Telecommunication Engg,TY
2022-23,Summer,ET3277,INTERNET OF THINGS PROJECT,BTech-Electronics and Telecommunication Engg,TY
2024-25,1,ET3277,INTERNET OF THINGS PROJECT,BTech-Electronics and Telecommunication Engg,TY
2021-22,2,ET3247,SOFTWARE DEVELOPMENT PROJECT ,BTech-Electronics and Telecommunication Engg,TY
2021-22,2,ET3247,SOFTWARE DEVELOPMENT PROJECT ,BTech-Electronics Engineering,TY
2021-22,Summer,ET3247,SOFTWARE DEVELOPMENT PROJECT ,BTech-Electronics and Telecommunication Engg,TY
2022-23,1,ET3247,SOFTWARE DEVELOPMENT PROJECT ,BTech-Electronics and Telecommunication Engg,TY
2022-23,2,ET3247,SOFTWARE DEVELOPMENT PROJECT ,BTech-Electronics and Telecommunication Engg,TY
2022-23,Summer,ET3247,SOFTWARE DEVELOPMENT PROJECT ,BTech-Electronics and Telecommunication Engg,TY
2023-24,2,ET3247,SOFTWARE DEVELOPMENT PROJECT ,BTech-Electronics and Telecommunication Engg,TY
2024-25,1,ET3247,SOFTWARE DEVELOPMENT PROJECT ,BTech-Electronics and Telecommunication Engg,TY
2021-22,2,CS3224,ENGINEERING DESIGN AND INNOVATION-VI,BTech-Computer Engineering,TY
2021-22,2,CS3226,MACHINE LEARNING PROJECT,BTech-Computer Engineering,TY
2021-22,2,CS3228,CYBER SECURITY PROJECT,BTech-Computer Engineering,TY
2021-22,2,ME3405,PROJECT WORK,BTech-Mechanical Engineering,TY
2023-24,1,ME3405,PROJECT WORK,BTech-Mechanical Engineering,TY
2023-24,2,ME3405,PROJECT WORK,BTech-Mechanical Engineering,TY
2021-22,2,IC2232,SOFTWARE DEVELOPMENT PROJECT - II,BTech-Instrumentation and Control Engineering,SY
2021-22,Summer,IC2232,SOFTWARE DEVELOPMENT PROJECT - II,BTech-Instrumentation and Control Engineering,SY
2021-22,2,IC2234,ENGINEERING DESIGN AND INNOVATION - IV,BTech-Instrumentation and Control Engineering,SY
2021-22,Summer,IC2234,ENGINEERING DESIGN AND INNOVATION - IV,BTech-Instrumentation and Control Engineering,SY
2021-22,2,IC3232,WEB TECHNOLOGIES,BTech-Instrumentation and Control Engineering,TY
2021-22,Summer,IC3232,WEB TECHNOLOGIES,BTech-Instrumentation and Control Engineering,TY
2022-23,2,IC3232,WEB TECHNOLOGIES,BTech-Instrumentation and Control Engineering,TY
2023-24,2,IC3232,WEB TECHNOLOGIES,BTech-Instrumentation and Control Engineering,TY
2021-22,2,IC3234,BUILDING AND PROCESS AUTOMATION,BTech-Instrumentation and Control Engineering,TY
2022-23,2,IC3234,BUILDING AND PROCESS AUTOMATION,BTech-Instrumentation and Control Engineering,TY
2023-24,2,IC3234,BUILDING AND PROCESS AUTOMATION,BTech-Instrumentation and Control Engineering,TY
2022-23,Summer,IC3234,BUILDING AND PROCESS AUTOMATION,BTech-Instrumentation and Control Engineering,TY
2023-24,1,IC3234,BUILDING AND PROCESS AUTOMATION,BTech-Instrumentation and Control Engineering,TY
2024-25,1,IC3234,BUILDING AND PROCESS AUTOMATION,BTech-Instrumentation and Control Engineering,TY
2021-22,2,IC3236,COMPUTER NETWORK,BTech-Instrumentation and Control Engineering,TY
2022-23,2,IC3236,COMPUTER NETWORK,BTech-Instrumentation and Control Engineering,TY
2023-24,2,IC3236,COMPUTER NETWORK,BTech-Instrumentation and Control Engineering,TY
2024-25,1,IC3236,COMPUTER NETWORK,BTech-Instrumentation and Control Engineering,TY
2021-22,2,IC3238,DATABASE MANAGEMENT SYSTEM,BTech-Instrumentation and Control Engineering,TY
2022-23,2,IC3238,DATABASE MANAGEMENT SYSTEM,BTech-Instrumentation and Control Engineering,TY
2022-23,Summer,IC3238,DATABASE MANAGEMENT SYSTEM,BTech-Instrumentation and Control Engineering,TY
2023-24,1,IC3238,DATABASE MANAGEMENT SYSTEM,BTech-Instrumentation and Control Engineering,TY
2024-25,1,IC3238,DATABASE MANAGEMENT SYSTEM,BTech-Instrumentation and Control Engineering,TY
2021-22,2,IC3242,INTERNET OF THINGS,BTech-Instrumentation and Control Engineering,TY
2021-22,2,IC3244,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,BTech-Instrumentation and Control Engineering,TY
2021-22,2,IC3246,CYBER SECURITY,BTech-Instrumentation and Control Engineering,TY
2021-22,Summer,IC3246,CYBER SECURITY,BTech-Instrumentation and Control Engineering,TY
2022-23,1,IC3246,CYBER SECURITY,BTech-Instrumentation and Control Engineering,TY
2022-23,2,IC3246,CYBER SECURITY,BTech-Instrumentation and Control Engineering,TY
2021-22,2,IC3248,SOFTWARE DEVELOPMENT PROJECT - IV,BTech-Instrumentation and Control Engineering,TY
2021-22,Summer,IC3248,SOFTWARE DEVELOPMENT PROJECT - IV,BTech-Instrumentation and Control Engineering,TY
2024-25,1,IC3248,SOFTWARE DEVELOPMENT PROJECT - IV,BTech-Instrumentation and Control Engineering,TY
2021-22,2,IE3241,PROJECT MANAGEMENT AND ENTREPRENEURSHIP DEVELOPMENT,BTech-Industrial Engineering,TY
2021-22,2,IE3285,ROBOTICS & AUTOMATION PROJECT,BTech-Production Engineering,TY
2021-22,2,IE3285,ROBOTICS & AUTOMATION PROJECT,BTech-Industrial Engineering,TY
2021-22,Summer,IE3285,ROBOTICS & AUTOMATION PROJECT,BTech-Industrial Engineering,TY
2021-22,2,PR3285,ADDITIVE MANUFACTURING PROJECT,BTech-Production Engineering,TY
2021-22,2,PR3285,ADDITIVE MANUFACTURING PROJECT,BTech-Industrial Engineering,TY
2021-22,2,PR3236,FORMING TECHNOLOGIES & TOOL DESIGN,BTech-Production Engineering,TY
2021-22,2,CH3222,INSTRUMENTATION AND PROCESS CONTROL,BTech-Chemical Engineering,TY
2021-22,2,CH3224,PROCESS EQUIPMENT DESIGN,BTech-Chemical Engineering,TY
2021-22,2,CH3226,SEPARATION TECHNIQUES,BTech-Chemical Engineering,TY
2021-22,2,CH3228,CHEMICAL REACTION ENGINEERING,BTech-Chemical Engineering,TY
2021-22,2,CS3232,ENGINEERING APPLICATIONS OF DATA SCIENCE PROJECT,BTech-Chemical Engineering,TY
2021-22,2,CH3286,ENGINEERING DESIGN AND INNOVATION-VI,BTech-Chemical Engineering,TY
2021-22,2,AI2007,SOFTWARE DEVELOPMENT PROJECT-II,BTech-Artificial Intelligence and Data Science,SY
2021-22,2,AI2008,ENGINEERING DESIGN AND INNOVATION ,BTech-Artificial Intelligence and Data Science,SY
2021-22,2,IT3215,DESIGN AND ANALYSIS OF ALGORITHMS,BTech-Information Technology,TY
2022-23,2,IT3215,DESIGN AND ANALYSIS OF ALGORITHMS,BTech-Information Technology,TY
2023-24,2,IT3215,DESIGN AND ANALYSIS OF ALGORITHMS,BTech-Information Technology,TY
2024-25,1,IT3215,DESIGN AND ANALYSIS OF ALGORITHMS,BTech-Information Technology,TY
2021-22,2,IT3216,MACHINE LEARNING AND DEEP LEARNING,BTech-Information Technology,TY
2022-23,2,IT3216,MACHINE LEARNING AND DEEP LEARNING,BTech-Information Technology,TY
2023-24,2,IT3216,MACHINE LEARNING AND DEEP LEARNING,BTech-Information Technology,TY
2024-25,1,IT3216,MACHINE LEARNING AND DEEP LEARNING,BTech-Information Technology,TY
2021-22,2,IT3220,PROJECT BASED ON HONOUR COURSE(AI),BTech-Information Technology,TY
2021-22,2,IT8231,IMAGE PROCESSING,Master of Computer Application-(MCA),SY
2022-23,2,IT8231,IMAGE PROCESSING,Master of Computer Application-(MCA),SY
2021-22,2,IT8235,ARTIFICIAL INTELLIGENCE,Master of Computer Application-(MCA),SY
2022-23,2,IT8235,ARTIFICIAL INTELLIGENCE,Master of Computer Application-(MCA),SY
2021-22,2,IT8245,CYBER SECURITY,Master of Computer Application-(MCA),SY
2022-23,2,IT8245,CYBER SECURITY,Master of Computer Application-(MCA),SY
2021-22,2,IT8251,MAJOR PROJECT,Master of Computer Application-(MCA),SY
2022-23,2,IT8251,MAJOR PROJECT,Master of Computer Application-(MCA),SY
2021-22,2,IT9010,ADVANCED DATA STRUCTURE,Master of Computer Application-(MCA),TY
2021-22,2,IT9020,HUMAN COMPUTER INTERACTION,Master of Computer Application-(MCA),TY
2021-22,1,CS3026EDI,ENGINEERING DESIGN AND DEVELOPMENT 1,BTech-Computer Engineering,BTech
2021-22,2,CS3026EDI,ENGINEERING DESIGN AND DEVELOPMENT 1,BTech-Computer Engineering,TY
2021-22,2,MD4209,COMMUNICATION FOUNDATIONS,BTech-Chemical Engineering,BTech
2021-22,2,MD4210,INTERPERSONAL COMMUNICATION,BTech-Chemical Engineering,BTech
2021-22,2,MD4219,COMPUTER SCIENCE PRINCIPLES: DIGITAL INFORMATION,BTech-Computer Engineering,BTech
2021-22,2,MD4211,DEVELOPING YOUR EMOTIONAL INTELLIGENCE,BTech-Electronics and Telecommunication Engg,BTech
2021-22,2,MD4212,COMMUNICATING WITH CONFIDENCE,BTech-Electronics and Telecommunication Engg,BTech
2021-22,2,MD4208,THINKING CREATIVELY,BTech-Electronics Engineering,BTech
2021-22,2,MD4213,PREPARING FOR SUCCESSFUL COMMUNICATION,BTech-Electronics Engineering,BTech
2021-22,2,MD4207,CRITICAL THINKING,BTech-Instrumentation and Control Engineering,BTech
2021-22,2,MD4214,WRITING A PROPOSAL,BTech-Instrumentation and Control Engineering,BTech
2021-22,2,MD4215,LEARNING DATA ANALYTICS,BTech-Industrial Engineering,BTech
2021-22,2,MD4215,LEARNING DATA ANALYTICS,BTech-Production Engineering,BTech
2021-22,2,MD4216,PROBLEM SOLVING TECHNIQUES,BTech-Computer Engineering,BTech
2021-22,2,MD4216,PROBLEM SOLVING TECHNIQUES,BTech-Industrial Engineering,BTech
2021-22,2,MD4216,PROBLEM SOLVING TECHNIQUES,BTech-Production Engineering,BTech
2021-22,2,MD4221,DIGITAL MEDIA FOUNDATIONS,BTech-Information Technology,BTech
2021-22,2,MD4222,CYBERSECURITY AT WORK,BTech-Information Technology,BTech
2021-22,2,MD4217,DESIGN THINKING - DATA INTELLIGENCE,BTech-Mechanical Engineering,BTech
2021-22,2,MD4218,DISCOVERING YOUR STRENGTHS,BTech-Mechanical Engineering,BTech
2021-22,2,IT4216,"DATA MANAGEMENT, PROTECTION AND GOVERNANCE",BTech-Instrumentation and Control Engineering,BTech
2021-22,2,IT4216,"DATA MANAGEMENT, PROTECTION AND GOVERNANCE",BTech-Information Technology,BTech
2022-23,1,IT4216,"DATA MANAGEMENT, PROTECTION AND GOVERNANCE",BTech-Electronics and Telecommunication Engg,BTech
2022-23,1,IT4216,"DATA MANAGEMENT, PROTECTION AND GOVERNANCE",BTech-Instrumentation and Control Engineering,BTech
2022-23,1,IT4216,"DATA MANAGEMENT, PROTECTION AND GOVERNANCE",BTech-Information Technology,BTech
2022-23,2,IT4216,"DATA MANAGEMENT, PROTECTION AND GOVERNANCE",BTech-Electronics and Telecommunication Engg,BTech
2022-23,2,IT4216,"DATA MANAGEMENT, PROTECTION AND GOVERNANCE",BTech-Instrumentation and Control Engineering,BTech
2022-23,2,IT4216,"DATA MANAGEMENT, PROTECTION AND GOVERNANCE",BTech-Information Technology,BTech
2023-24,1,IT4216,"DATA MANAGEMENT, PROTECTION AND GOVERNANCE",BTech-Artificial Intelligence and Data Science,BTech
2023-24,1,IT4216,"DATA MANAGEMENT, PROTECTION AND GOVERNANCE",BTech-Instrumentation and Control Engineering,BTech
2023-24,1,IT4216,"DATA MANAGEMENT, PROTECTION AND GOVERNANCE",BTech-Electronics and Telecommunication Engg,BTech
2023-24,2,IT4216,"DATA MANAGEMENT, PROTECTION AND GOVERNANCE",BTech-Information Technology,BTech
2021-22,2,IC4279,INDUSTRY INTERNSHIP,BTech-Instrumentation and Control Engineering,BTech
2021-22,2,IC4281,RESEARCH INTERNSHIP,BTech-Instrumentation and Control Engineering,BTech
2021-22,2,IC4283,INDUSTRY INTERNSHIP,BTech-Instrumentation and Control Engineering,BTech
2021-22,2,IC4284,MAJOR PROJECT,BTech-Instrumentation and Control Engineering,BTech
2021-22,2,IC4268,MAJOR PROJECT,BTech-Instrumentation and Control Engineering,BTech
2021-22,2,IC4275,INDUSTRY INTERNSHIP,BTech-Instrumentation and Control Engineering,BTech
2021-22,2,CH4280,MAJOR PROJECT,BTech-Chemical Engineering,BTech
2023-24,2,CH4280,MAJOR PROJECT,BTech-Chemical Engineering,BTech
2021-22,2,CH4273,INDUSTRY INTERNSHIP,BTech-Chemical Engineering,BTech
2021-22,2,CH4271,PROJECT INTERNSHIP,BTech-Chemical Engineering,BTech
2021-22,2,CH4275,RESEARCH INTERNSHIP,BTech-Chemical Engineering,BTech
2021-22,2,CH4277,INDUSTRY INTERNSHIP,BTech-Chemical Engineering,BTech
2021-22,2,CH4276,PROJECT INTERNSHIP,BTech-Chemical Engineering,BTech
2021-22,2,CH4270,RESEARCH INTERNSHIP,BTech-Chemical Engineering,BTech
2021-22,2,IE4221,ENTERPRISE RESOURCE PLANNING SYSTEMS,BTech-Mechanical Engineering,BTech
2021-22,2,IE4221,ENTERPRISE RESOURCE PLANNING SYSTEMS,BTech-Industrial Engineering,BTech
2021-22,2,IE4221,ENTERPRISE RESOURCE PLANNING SYSTEMS,BTech-Production Engineering,BTech
